Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Percentage Change,Hash Rate
BTC,2014-11-30,376.1322,376.851,381.582,374.492,-0.0019,312518.7583
BTC,2014-12-01,377.862,376.1322,382.602,376.082,0.0046,286475.5284
BTC,2014-12-02,382.452,377.862,383.719,377.8531,0.0121,284472.2031
BTC,2014-12-03,376.382,382.452,383.008,373.9132,-0.0159,242402.3702
BTC,2014-12-04,368.3618,376.382,378.106,365.543,-0.0213,294339.7559
BTC,2014-12-05,373.414,368.3618,378.235,367.6398,0.0137,298317.3202
BTC,2014-12-06,373.744,373.414,375.501,370.93,0.0009,288373.4095
BTC,2014-12-07,373.155,373.744,375.849,373.059,-0.0016,242631.4204
BTC,2014-12-08,357.884,373.155,373.7,356.069,-0.0409,298317.3202
BTC,2014-12-09,348.898,357.884,358.097,344.198,-0.0251,276440.7167
BTC,2014-12-10,341.041,348.898,351.242,337.632,-0.0225,326160.27
BTC,2014-12-11,348.272,341.041,361.003,340.081,0.0212,288373.4095
BTC,2014-12-12,346.742,348.272,353.846,345.851,-0.0044,282407.0631
BTC,2014-12-13,347.348,346.742,348.36,345.363,0.0017,284395.8452
BTC,2014-12-14,348.674,347.348,353.141,346.519,0.0038,262519.2417
BTC,2014-12-15,338.547,348.674,349.745,337.79,-0.029,304283.6666
BTC,2014-12-16,330.536,338.547,339.901,323.775,-0.0237,264508.0239
BTC,2014-12-17,317.405,330.536,331.281,314.438,-0.0397,252575.3311
BTC,2014-12-18,306.46,317.405,317.405,304.225,-0.0345,272641.7557
BTC,2014-12-19,319.196,306.46,320.191,306.46,0.0416,243219.9835
BTC,2014-12-20,321.893,319.196,330.77,319.196,0.0084,276564.6586
BTC,2014-12-21,320.035,321.893,324.993,317.583,-0.0058,284410.4645
BTC,2014-12-22,328.701,320.035,332.466,318.975,0.0271,253027.2409
BTC,2014-12-23,332.053,328.701,335.903,328.053,0.0102,317755.1397
BTC,2014-12-24,321.386,332.053,332.821,317.734,-0.0321,296179.1734
BTC,2014-12-25,318.563,321.386,321.685,316.13,-0.0088,331485.3001
BTC,2014-12-26,320.868,318.563,330.467,318.494,0.0072,282449.0131
BTC,2014-12-27,316.009,320.868,321.556,312.007,-0.0151,313832.2367
BTC,2014-12-28,315.64,316.009,319.631,310.541,-0.0012,327562.3971
BTC,2014-12-29,313.994,315.64,317.552,311.705,-0.0052,331485.3001
BTC,2014-12-30,309.903,313.994,314.467,308.812,-0.013,286371.916
BTC,2014-12-31,317.204,309.903,319.559,309.661,0.0236,313142.2889
BTC,2015-01-01,314.499,317.204,317.316,312.567,-0.0085,335365.2901
BTC,2015-01-02,311.141,314.499,315.566,310.156,-0.0107,323243.6531
BTC,2015-01-03,277.853,311.141,312.288,275.952,-0.107,331324.7444
BTC,2015-01-04,270.813,277.853,286.243,257.022,-0.0253,335365.2901
BTC,2015-01-05,272.0175,270.813,277.972,265.24,0.0044,339405.8358
BTC,2015-01-06,283.8413,272.0175,286.96,271.6787,0.0435,317182.8346
BTC,2015-01-07,290.485,283.8413,300.2412,283.68,0.0234,299000.3791
BTC,2015-01-08,281.0363,290.485,291.405,280.365,-0.0325,272736.8323
BTC,2015-01-09,286.688,281.0363,291.2475,280.9238,0.0201,307081.4704
BTC,2015-01-10,277.65,286.688,287.87,272.824,-0.0315,284858.4693
BTC,2015-01-11,268.102,277.65,277.65,263.834,-0.0344,296980.1063
BTC,2015-01-12,243.081,268.102,271.774,243.081,-0.0933,358478.281
BTC,2015-01-13,219.128,243.081,249.043,216.356,-0.0985,229513.5336
BTC,2015-01-14,193.3511,219.128,219.973,170.084,-0.1176,330062.3197
BTC,2015-01-15,220.5745,193.3511,229.3059,192.0803,0.1408,303832.2016
BTC,2015-01-16,209.1655,220.5745,222.0138,199.1781,-0.0517,325690.6334
BTC,2015-01-17,195.5947,209.1655,209.3242,194.9578,-0.0649,299460.5152
BTC,2015-01-18,212.2711,195.5947,218.9848,194.5501,0.0853,325690.6334
BTC,2015-01-19,211.5401,212.2711,216.6805,206.6594,-0.0034,338805.6924
BTC,2015-01-20,212.2825,211.5401,214.6662,204.8001,0.0035,262301.1812
BTC,2015-01-21,230.6754,212.2825,236.8359,210.8765,0.0866,299460.5152
BTC,2015-01-22,226.3042,230.6754,236.3461,224.3954,-0.0189,327876.4765
BTC,2015-01-23,231.4242,226.3042,235.0285,224.9847,0.0226,271044.5539
BTC,2015-01-24,251.606,231.4242,254.9883,231.4242,0.0872,264487.0244
BTC,2015-01-25,283.5977,251.606,290.8877,243.305,0.1271,275416.2403
BTC,2015-01-26,258.5374,283.5977,307.9664,254.225,-0.0884,277602.0835
BTC,2015-01-27,257.447,258.5374,268.022,250.9381,-0.0042,316947.2606
BTC,2015-01-28,235.948,257.447,262.7574,225.266,-0.0835,324166.339
BTC,2015-01-29,233.141,235.948,237.463,220.1002,-0.0119,348786.5672
BTC,2015-01-30,226.9412,233.141,242.724,225.0888,-0.0266,285184.3109
BTC,2015-01-31,216.6607,226.9412,233.5279,215.0071,-0.0453,318011.2819
BTC,2015-02-01,229.8044,216.6607,231.9178,211.5307,0.0607,348786.5672
BTC,2015-02-02,237.6518,229.8044,242.3188,222.218,0.0341,301597.7964
BTC,2015-02-03,225.8386,237.6518,246.1851,224.1073,-0.0497,276977.5681
BTC,2015-02-04,226.554,225.8386,230.0218,220.7174,0.0032,330321.396
BTC,2015-02-05,219.7563,226.554,227.4067,214.6573,-0.03,301597.7964
BTC,2015-02-06,225.4667,219.7563,226.1866,216.3652,0.026,359044.9957
BTC,2015-02-07,225.7329,225.4667,230.1588,222.8299,0.0012,352889.9386
BTC,2015-02-08,222.7841,225.7329,229.3333,219.9639,-0.0131,262615.7683
BTC,2015-02-09,220.1673,222.7841,223.9462,217.0853,-0.0117,342533.0607
BTC,2015-02-10,223.0037,220.1673,223.5535,215.4547,0.0129,331483.6071
BTC,2015-02-11,218.7283,223.0037,223.0092,218.2758,-0.0192,331483.6071
BTC,2015-02-12,223.9672,218.7283,224.0092,217.6194,0.024,300545.1371
BTC,2015-02-13,237.6572,223.9672,240.2391,223.1304,0.0611,309384.7
BTC,2015-02-14,256.2176,237.6572,261.6628,237.2642,0.0781,355792.405
BTC,2015-02-15,230.1355,256.2176,267.3491,226.9061,-0.1018,296125.3557
BTC,2015-02-16,235.7128,230.1355,239.5872,229.8323,0.0242,349162.7328
BTC,2015-02-17,242.9318,235.7128,246.1371,234.9999,0.0306,342533.0607
BTC,2015-02-18,237.1035,242.9318,243.7949,231.7466,-0.024,355792.405
BTC,2015-02-19,241.0718,237.1035,243.11,235.6356,0.0167,362422.0771
BTC,2015-02-20,245.7057,241.0718,247.137,241.0718,0.0192,366841.8585
BTC,2015-02-21,245.145,245.7057,246.4551,243.0092,-0.0023,304964.9185
BTC,2015-02-22,235.1414,245.145,245.704,233.0684,-0.0408,333693.4978
BTC,2015-02-23,238.9318,235.1414,239.6242,231.7748,0.0161,317934.932
BTC,2015-02-24,238.1523,238.9318,239.3614,235.7426,-0.0033,320255.6249
BTC,2015-02-25,235.6772,238.1523,238.5658,233.8593,-0.0104,362028.0977
BTC,2015-02-26,251.2891,235.6772,251.2891,234.4463,0.0662,334179.7825
BTC,2015-02-27,251.0342,251.2891,257.5048,246.1462,-0.001,366669.4836
BTC,2015-02-28,251.9314,251.0342,254.1883,250.5856,0.0036,313293.5461
BTC,2015-03-01,258.8485,251.9314,260.6364,244.9732,0.0275,348103.9401
BTC,2015-03-02,270.7625,258.8485,272.4682,257.5751,0.046,348103.9401
BTC,2015-03-03,278.1172,270.7625,286.282,267.037,0.0272,357386.7119
BTC,2015-03-04,269.2606,278.1172,283.3832,266.469,-0.0318,364348.7907
BTC,2015-03-05,274.8977,269.2606,280.3962,263.627,0.0209,264558.9945
BTC,2015-03-06,270.8611,274.8977,275.5431,269.3872,-0.0147,366669.4836
BTC,2015-03-07,276.7279,270.8611,277.7033,270.8611,0.0217,327217.7037
BTC,2015-03-08,277.9852,276.7279,278.5315,271.9756,0.0045,362028.0977
BTC,2015-03-09,294.1886,277.9852,296.4732,276.8991,0.0583,311208.0239
BTC,2015-03-10,289.7149,294.1886,300.34,288.5597,-0.0152,356003.1182
BTC,2015-03-11,292.8678,289.7149,296.744,288.8829,0.0109,391367.6664
BTC,2015-03-12,293.224,292.8678,296.739,291.8317,0.0012,313565.6604
BTC,2015-03-13,282.644,293.224,293.9851,281.0223,-0.0361,327711.4797
BTC,2015-03-14,283.0809,282.644,286.1917,280.2655,0.0015,315923.297
BTC,2015-03-15,290.6158,283.0809,291.1669,282.4696,0.0266,346572.572
BTC,2015-03-16,290.542,290.6158,293.9259,288.934,-0.0003,308850.3873
BTC,2015-03-17,283.7507,290.542,291.754,282.6035,-0.0234,337142.0259
BTC,2015-03-18,252.4479,283.7507,284.4759,246.7832,-0.1103,332426.7528
BTC,2015-03-19,263.4741,252.4479,264.2352,250.6699,0.0437,337142.0259
BTC,2015-03-20,259.913,263.4741,263.4741,258.3883,-0.0135,332426.7528
BTC,2015-03-21,259.3943,259.913,262.136,254.7868,-0.002,337142.0259
BTC,2015-03-22,267.5549,259.3943,269.9758,259.328,0.0315,313565.6604
BTC,2015-03-23,265.273,267.5549,270.0403,260.6465,-0.0085,358360.7548
BTC,2015-03-24,246.6733,265.273,265.7907,242.8803,-0.0701,387831.1122
BTC,2015-03-25,245.6489,246.6733,249.2025,236.0453,-0.0042,385508.7702
BTC,2015-03-26,246.5497,245.6489,254.4384,244.3759,0.0037,346028.9564
BTC,2015-03-27,248.4467,246.5497,249.2089,246.0461,0.0077,399442.8222
BTC,2015-03-28,246.728,248.4467,254.1074,246.0068,-0.0069,348351.2984
BTC,2015-03-29,245.1133,246.728,247.6292,236.4428,-0.0065,350673.6404
BTC,2015-03-30,247.2639,245.1133,248.5962,242.278,0.0088,329772.5625
BTC,2015-03-31,243.3028,247.2639,247.8894,241.1402,-0.016,346028.9564
BTC,2015-04-01,246.96,243.3028,247.9642,240.1261,0.015,329772.5625
BTC,2015-04-02,252.0578,246.96,254.1979,244.2932,0.0206,341384.2724
BTC,2015-04-03,253.4334,252.0578,255.755,251.168,0.0055,350673.6404
BTC,2015-04-04,252.0256,253.4334,253.796,250.3368,-0.0056,357640.6663
BTC,2015-04-05,260.3589,252.0256,261.1468,251.1206,0.0331,371157.0054
BTC,2015-04-06,252.0909,260.3589,260.404,251.0869,-0.0318,317081.1503
BTC,2015-04-07,252.8629,252.0909,255.2263,251.7368,0.0031,390820.9527
BTC,2015-04-08,244.0449,252.8629,253.0569,242.592,-0.0349,292501.2162
BTC,2015-04-09,240.9478,244.0449,244.9784,237.9013,-0.0127,351493.0581
BTC,2015-04-10,236.4388,240.9478,241.8075,231.7809,-0.0187,349035.0647
BTC,2015-04-11,236.5542,236.4388,237.3163,233.4196,0.0005,336745.0976
BTC,2015-04-12,235.522,236.5542,236.7432,232.6473,-0.0044,334287.1042
BTC,2015-04-13,222.6009,235.522,236.7879,220.5774,-0.0549,346577.0713
BTC,2015-04-14,220.9126,222.6009,222.6009,215.4597,-0.0076,388362.9593
BTC,2015-04-15,226.0171,220.9126,226.5496,218.5598,0.0231,302333.1898
BTC,2015-04-16,227.9255,226.0171,229.2841,224.729,0.0084,339203.091
BTC,2015-04-17,223.317,227.9255,228.0318,221.1092,-0.0202,329371.1174
BTC,2015-04-18,223.4062,223.317,223.8713,220.1168,0.0004,326913.124
BTC,2015-04-19,223.9214,223.4062,226.1347,221.126,0.0023,334287.1042
BTC,2015-04-20,224.9815,223.9214,226.2222,221.9163,0.0047,408026.9066
BTC,2015-04-21,235.5037,224.9815,236.685,223.7039,0.0468,376310.7059
BTC,2015-04-22,234.1575,235.5037,238.1611,232.4405,-0.0057,338442.9619
BTC,2015-04-23,233.4008,234.1575,236.3318,231.8257,-0.0032,326609.2919
BTC,2015-04-24,228.9238,233.4008,233.8944,228.4377,-0.0192,284008.0799
BTC,2015-04-25,219.9455,228.9238,229.5635,218.0493,-0.0392,364477.0359
BTC,2015-04-26,219.1903,219.9455,220.2149,214.2754,-0.0034,352643.3659
BTC,2015-04-27,227.3867,219.1903,232.3386,217.4964,0.0374,326609.2919
BTC,2015-04-28,225.3545,227.3867,227.3867,222.8689,-0.0089,371577.2379
BTC,2015-04-29,225.9976,225.3545,226.919,223.2127,0.0029,305308.6859
BTC,2015-04-30,236.6827,225.9976,239.6384,225.9976,0.0473,314775.6219
BTC,2015-05-01,233.8511,236.6827,239.3447,231.9123,-0.012,347909.8979
BTC,2015-05-02,236.2378,233.8511,236.9258,232.4931,0.0102,347909.8979
BTC,2015-05-03,240.3646,236.2378,243.6192,236.176,0.0175,326609.2919
BTC,2015-05-04,235.6033,240.3646,242.8279,235.5146,-0.0198,312624.3333
BTC,2015-05-05,235.6017,235.6033,236.8785,231.9009,0,364728.3889
BTC,2015-05-06,230.4207,235.6017,236.1943,228.903,-0.022,338676.3611
BTC,2015-05-07,237.059,230.4207,239.9257,228.9258,0.0288,381306.952
BTC,2015-05-08,244.6989,237.059,245.9108,236.091,0.0322,350518.1919
BTC,2015-05-09,241.516,244.6989,247.7286,238.835,-0.013,298414.1364
BTC,2015-05-10,239.4036,241.516,244.2782,237.76,-0.0087,305519.2348
BTC,2015-05-11,240.0008,239.4036,244.0669,238.778,0.0025,352886.5581
BTC,2015-05-12,241.3529,240.0008,242.2739,239.5551,0.0056,374201.8535
BTC,2015-05-13,235.5478,241.3529,243.5782,234.1023,-0.0241,383675.3182
BTC,2015-05-14,237.5737,235.5478,238.3988,233.2737,0.0086,331571.2626
BTC,2015-05-15,236.657,237.5737,238.6384,235.6425,-0.0039,390780.4167
BTC,2015-05-16,236.339,236.657,237.1959,234.6809,-0.0013,303150.8687
BTC,2015-05-17,236.2319,236.339,237.5624,235.4227,-0.0005,419738.3697
BTC,2015-05-18,233.3119,236.2319,236.6813,231.721,-0.0124,332393.9691
BTC,2015-05-19,232.7193,233.3119,234.003,231.7477,-0.0025,329967.7357
BTC,2015-05-20,234.204,232.7193,234.89,231.7217,0.0064,344525.1358
BTC,2015-05-21,235.8633,234.204,236.4532,233.9823,0.0071,371213.7027
BTC,2015-05-22,240.1588,235.8633,241.4041,235.1463,0.0182,344525.1358
BTC,2015-05-23,239.7985,240.1588,241.4541,238.7252,-0.0015,291148.0021
BTC,2015-05-24,240.9415,239.7985,242.6293,238.99,0.0048,342098.9025
BTC,2015-05-25,237.6588,240.9415,241.5843,236.6709,-0.0136,349377.6025
BTC,2015-05-26,237.1844,237.6588,238.7259,235.697,-0.002,327541.5024
BTC,2015-05-27,237.6708,237.1844,238.7449,236.4294,0.0021,351803.8359
BTC,2015-05-28,237.2277,237.6708,237.896,236.5359,-0.0019,320262.8023
BTC,2015-05-29,236.1404,237.2277,237.4219,235.4436,-0.0046,380918.6361
BTC,2015-05-30,233.3328,236.1404,236.4621,231.987,-0.0119,300852.9355
BTC,2015-05-31,230.8331,233.3328,233.3848,229.1247,-0.0107,356656.3026
BTC,2015-06-01,223.415,230.8331,231.78,221.707,-0.0321,332393.9691
BTC,2015-06-02,226.6168,223.415,227.0337,222.851,0.0143,345390.9455
BTC,2015-06-03,225.444,226.6168,227.3892,223.8011,-0.0052,335928.1799
BTC,2015-06-04,223.9665,225.444,226.4761,223.8567,-0.0066,335928.1799
BTC,2015-06-05,224.2525,223.9665,226.0275,223.081,0.0013,335928.1799
BTC,2015-06-06,225.8403,224.2525,226.2012,224.2225,0.0071,380876.3167
BTC,2015-06-07,223.6946,225.8403,226.3259,222.8133,-0.0095,395070.4651
BTC,2015-06-08,228.1884,223.6946,229.769,223.6946,0.0201,333562.4885
BTC,2015-06-09,229.2025,228.1884,231.1578,227.9487,0.0044,383242.0081
BTC,2015-06-10,229.9599,229.2025,230.1489,227.9753,0.0033,373779.2424
BTC,2015-06-11,229.9082,229.9599,230.3864,229.3223,-0.0002,366682.1682
BTC,2015-06-12,230.6695,229.9082,231.5507,229.4188,0.0033,321734.0315
BTC,2015-06-13,233.1445,230.6695,233.1445,230.1699,0.0107,373779.2424
BTC,2015-06-14,234.7473,233.1445,235.5255,232.9418,0.0069,358182.179
BTC,2015-06-15,237.399,234.7473,238.5994,234.4622,0.0113,370533.2886
BTC,2015-06-16,248.7435,237.399,254.097,237.1618,0.0478,303837.2967
BTC,2015-06-17,247.2359,248.7435,257.8739,246.3936,-0.0061,350771.5132
BTC,2015-06-18,249.0733,247.2359,251.6709,243.47,0.0074,380414.1763
BTC,2015-06-19,240.7897,249.0733,250.5557,240.3996,-0.0333,397705.7298
BTC,2015-06-20,244.1563,240.7897,246.4702,239.5589,0.014,331009.7378
BTC,2015-06-21,244.9588,244.1563,245.9808,241.5699,0.0033,301367.0748
BTC,2015-06-22,247.1273,244.9588,248.2147,243.516,0.0089,365592.8448
BTC,2015-06-23,243.371,247.1273,247.1273,242.8303,-0.0152,353241.7352
BTC,2015-06-24,240.9204,243.371,243.9954,239.9257,-0.0101,373003.5106
BTC,2015-06-25,242.3191,240.9204,243.6244,240.8006,0.0058,395235.5079
BTC,2015-06-26,242.2881,242.3191,242.9153,240.6748,-0.0001,365592.8448
BTC,2015-06-27,250.382,242.2881,251.0859,242.2881,0.0334,316188.4063
BTC,2015-06-28,249.4273,250.382,250.382,246.6685,-0.0038,363122.6229
BTC,2015-06-29,258.3855,249.4273,259.242,248.4164,0.0359,336442.8851
BTC,2015-06-30,261.7175,258.3855,268.2261,258.2861,0.0129,351177.61
BTC,2015-07-01,259.6294,261.7175,261.8439,254.7396,-0.008,356089.185
BTC,2015-07-02,255.5268,259.6294,259.7935,253.4141,-0.0158,343810.2475
BTC,2015-07-03,253.8789,255.5268,256.0669,252.2894,-0.0064,397837.5722
BTC,2015-07-04,261.429,253.8789,262.948,253.009,0.0297,380647.0598
BTC,2015-07-05,267.6076,261.429,273.8199,257.6714,0.0236,356089.185
BTC,2015-07-06,270.0759,267.6076,276.2706,267.562,0.0092,417483.872
BTC,2015-07-07,264.356,270.0759,270.1787,263.1091,-0.0212,363456.5474
BTC,2015-07-08,267.943,264.356,272.3809,263.564,0.0136,378191.2723
BTC,2015-07-09,269.2493,267.943,271.9791,267.0678,0.0049,338898.6726
BTC,2015-07-10,286.5366,269.2493,295.0054,268.5728,0.0642,383102.8473
BTC,2015-07-11,301.0384,286.5366,303.0074,286.5366,0.0506,356089.185
BTC,2015-07-12,304.9905,301.0384,313.7739,296.4555,0.0131,350384.7518
BTC,2015-07-13,290.9314,304.9905,305.3898,277.716,-0.0461,368157.8914
BTC,2015-07-14,288.4879,290.9314,295.8759,285.3428,-0.0084,352923.7718
BTC,2015-07-15,287.5576,288.4879,292.3281,282.4525,-0.0032,391009.0709
BTC,2015-07-16,276.9792,287.5576,288.2043,274.43,-0.0368,345306.7119
BTC,2015-07-17,278.3334,276.9792,279.5005,271.621,0.0049,365618.8715
BTC,2015-07-18,275.3069,278.3334,282.3087,273.0843,-0.0109,406243.1905
BTC,2015-07-19,274.2839,275.3069,275.742,271.6338,-0.0037,363079.8515
BTC,2015-07-20,279.4593,274.2839,279.7719,273.8428,0.0189,365618.8715
BTC,2015-07-21,274.8724,279.4593,280.4746,273.8729,-0.0164,355462.7917
BTC,2015-07-22,276.2095,274.8724,277.4875,274.2714,0.0049,373235.9313
BTC,2015-07-23,276.2449,276.2095,276.94,275.0909,0.0001,378313.9712
BTC,2015-07-24,287.5558,276.2449,289.5769,275.9534,0.0409,426555.35
BTC,2015-07-25,287.8398,287.5558,290.5883,286.505,0.001,397611.6003
BTC,2015-07-26,291.2009,287.8398,292.7261,287.2274,0.0117,358630.0709
BTC,2015-07-27,293.1506,291.2009,296.1452,285.9273,0.0067,402809.1376
BTC,2015-07-28,292.9943,293.1506,295.3774,292.1258,-0.0005,369025.1454
BTC,2015-07-29,288.6166,292.9943,292.9943,287.4418,-0.0149,387216.5258
BTC,2015-07-30,286.7449,288.6166,289.7174,285.5113,-0.0065,356031.3023
BTC,2015-07-31,282.3374,286.7449,286.9987,281.1328,-0.0154,361228.8395
BTC,2015-08-01,278.6826,282.3374,282.9233,276.9803,-0.0129,426198.0553
BTC,2015-08-02,279.4859,278.6826,282.1279,276.6878,0.0029,408006.6749
BTC,2015-08-03,283.4909,279.4859,284.788,279.4718,0.0143,382018.9886
BTC,2015-08-04,284.2437,283.4909,285.1756,280.8987,0.0027,374222.6827
BTC,2015-08-05,280.9375,284.2437,284.3542,280.0898,-0.0116,327444.8473
BTC,2015-08-06,275.9287,280.9375,281.0892,275.9287,-0.0178,363827.6082
BTC,2015-08-07,278.2765,275.9287,279.7243,275.4873,0.0085,369025.1454
BTC,2015-08-08,261.7523,278.2765,278.4677,259.2668,-0.0594,411296.57
BTC,2015-08-09,265.0825,261.7523,266.7969,260.5548,0.0127,353662.6557
BTC,2015-08-10,264.8752,265.0825,266.348,261.9593,-0.0008,458451.5907
BTC,2015-08-11,270.2233,264.8752,271.2039,264.1723,0.0202,442733.2505
BTC,2015-08-12,264.143,270.2233,270.2433,264.143,-0.0225,322225.9752
BTC,2015-08-13,262.0176,264.143,265.2976,261.1338,-0.008,390338.783
BTC,2015-08-14,265.3955,262.0176,267.0616,261.9444,0.0129,351042.9323
BTC,2015-08-15,261.2006,265.3955,265.9873,259.4173,-0.0158,351042.9323
BTC,2015-08-16,258.0065,261.2006,261.2006,255.7404,-0.0122,385099.3362
BTC,2015-08-17,256.4484,258.0065,259.6379,255.3497,-0.006,385099.3362
BTC,2015-08-18,230.3842,256.4484,256.4928,214.031,-0.1016,377240.1661
BTC,2015-08-19,232.0648,230.3842,236.1189,220.7544,0.0073,379859.8895
BTC,2015-08-20,234.5638,232.0648,236.6254,229.8166,0.0108,398197.9531
BTC,2015-08-21,233.0369,234.5638,235.8611,230.8164,-0.0065,406057.1232
BTC,2015-08-22,231.2128,233.0369,233.2116,221.8211,-0.0078,403437.3998
BTC,2015-08-23,227.2323,231.2128,231.7908,224.1082,-0.0172,412658.0936
BTC,2015-08-24,203.1813,227.2323,227.2323,198.2283,-0.1058,369504.306
BTC,2015-08-25,219.8158,203.1813,226.2773,202.1364,0.0819,423446.5405
BTC,2015-08-26,224.5361,219.8158,230.3963,219.7112,0.0215,372201.4177
BTC,2015-08-27,224.1888,224.5361,228.034,219.9103,-0.0015,418052.317
BTC,2015-08-28,230.9358,224.1888,234.7188,222.5025,0.0301,401869.6467
BTC,2015-08-29,230.5854,230.9358,232.931,226.9987,-0.0015,401869.6467
BTC,2015-08-30,227.1808,230.5854,230.6365,225.3243,-0.0148,445023.4343
BTC,2015-08-31,229.0297,227.1808,231.8844,224.8115,0.0081,388384.0881
BTC,2015-09-01,226.2884,229.0297,229.4754,225.8307,-0.012,428840.7639
BTC,2015-09-02,228.353,226.2884,230.0574,225.6668,0.0091,409960.9819
BTC,2015-09-03,227.1474,228.353,228.4514,226.1178,-0.0053,415355.2053
BTC,2015-09-04,229.6669,227.1474,230.608,226.8914,0.0111,407263.8701
BTC,2015-09-05,240.7012,229.6669,241.1492,229.1928,0.048,430369.7695
BTC,2015-09-06,239.88,240.7012,243.1363,237.5585,-0.0034,427538.3894
BTC,2015-09-07,242.0189,239.88,243.1965,238.3717,0.0089,450189.4299
BTC,2015-09-08,244.3138,242.0189,245.8349,241.8278,0.0095,385067.6885
BTC,2015-09-09,237.9947,244.3138,244.4918,237.4123,-0.0259,393561.8286
BTC,2015-09-10,240.5637,237.9947,240.7199,235.6758,0.0108,399224.5888
BTC,2015-09-11,239.8168,240.5637,241.1517,238.8123,-0.0031,478503.2305
BTC,2015-09-12,235.053,239.8168,240.1054,234.1899,-0.0199,489828.7508
BTC,2015-09-13,229.1581,235.053,235.5308,227.9469,-0.0251,385067.6885
BTC,2015-09-14,230.5109,229.1581,232.4895,227.7803,0.0059,396393.2087
BTC,2015-09-15,230.9807,230.5109,231.5581,229.4056,0.002,450189.4299
BTC,2015-09-16,229.5898,230.9807,231.0091,226.6913,-0.006,461514.9501
BTC,2015-09-17,233.2385,229.5898,234.6199,228.3901,0.0159,421875.6293
BTC,2015-09-18,232.5001,233.2385,234.2436,231.7645,-0.0032,399224.5888
BTC,2015-09-19,231.3373,232.5001,232.7551,230.8293,-0.005,424738.9884
BTC,2015-09-20,230.7543,231.3373,232.0784,230.5141,-0.0025,389344.0727
BTC,2015-09-21,227.7936,230.7543,230.8291,226.1504,-0.0128,353949.157
BTC,2015-09-22,231.3098,227.7936,232.1054,224.5965,0.0154,389344.0727
BTC,2015-09-23,231.0951,231.3098,231.4592,229.1551,-0.0009,471932.2093
BTC,2015-09-24,233.7448,231.0951,235.5363,230.7209,0.0115,442436.4463
BTC,2015-09-25,234.9247,233.7448,237.1115,233.6257,0.005,427688.5647
BTC,2015-09-26,234.3291,234.9247,234.9895,233.1813,-0.0025,477831.362
BTC,2015-09-27,237.2112,234.3291,237.4218,232.6508,0.0123,424738.9884
BTC,2015-09-28,238.5663,237.2112,240.2493,236.2162,0.0057,409991.1069
BTC,2015-09-29,238.0613,238.5663,240.3205,236.1603,-0.0021,510276.7014
BTC,2015-09-30,237.1519,238.0613,238.1181,235.437,-0.0038,457184.3278
BTC,2015-10-01,238.0636,237.1519,238.9508,235.9573,0.0038,465548.4317
BTC,2015-10-02,237.6352,238.0636,238.8299,236.9834,-0.0018,377880.2205
BTC,2015-10-03,238.9988,237.6352,239.5987,237.2789,0.0057,459502.3481
BTC,2015-10-04,238.8243,238.9988,239.5018,238.2438,-0.0007,456479.3064
BTC,2015-10-05,240.6308,238.8243,241.061,237.2192,0.0076,447410.1811
BTC,2015-10-06,246.4963,240.6308,247.573,240.6174,0.0244,450433.2228
BTC,2015-10-07,244.4982,246.4963,246.5868,242.7958,-0.0081,408110.6381
BTC,2015-10-08,243.2568,244.4982,244.7063,242.3582,-0.0051,414156.7217
BTC,2015-10-09,244.9653,243.2568,245.0248,242.7359,0.007,402064.5546
BTC,2015-10-10,245.07,244.9653,245.865,243.2811,0.0004,450433.2228
BTC,2015-10-11,247.6504,245.07,247.9173,244.7721,0.0105,453456.2646
BTC,2015-10-12,244.5764,247.6504,247.7678,243.8824,-0.0124,423225.847
BTC,2015-10-13,249.4591,244.5764,250.5528,244.4651,0.02,405087.5964
BTC,2015-10-14,254.6422,249.4591,255.9422,249.3092,0.0208,459502.3481
